Word,Most_Similar_Word
переутомление,"[('тепловой', 0.7652316093444824)]"
злоупотреблять,[]
поясной,[]
обтереть,[]
доврачебный,[]
просветить,[]
биопокрытие,[]
болгарин,"[('поляк', 0.7457992434501648)]"
бильярд,[]
носиа,[]
ёлочный,[]
разъём,[]
затейливый,[]
хулиган,"[('исповедь', 0.8942813277244568)]"
колизей,[]
скальный,[]
боулдеринг,[]
срыв,[]
сжигание,"[('чучело', 0.7578113079071045)]"
радиослужба,[]
лайф,"[('коучинга', 0.7401562333106995)]"
иконография,[]
потестарный,[]
румб,[]
русмаркий,[]
спальник,[]
романистика,[]
двухгодичный,[]
хоббит,"[('различность', 0.7369259595870972)]"
променять,[]
сбрф,[]
василёк,[]
кринолин,[]
фундаментально,[]
властелин,"[('литера', 0.7774327397346497)]"
двухкомнатный,"[('однокомнатный', 0.8261825442314148)]"
слайдкаста,[]
переполох,[]
шница,[]
ежовый,"[('рукавица', 0.9697763323783875)]"
рукавица,"[('ежовый', 0.9697762727737427)]"
спартианский,[]
профосмотр,[]
модем,[]
кооператив,[]
прибавка,[]
фак,[]
распорядитель,[]
факториальный,[]
фимит,[]
судостроительный,[]
сбоку,[]
превосходно,[]
пагс,"[('сгсэу', 0.7076135277748108)]"
нейробиология,[]
скалодром,[]
инноцентр,[]
студлидер,[]
телепрофи,[]
модульно,[]
хоздоговор,[]
неогеновый,"[('палеогеновый', 0.7972570061683655), ('стрессорный', 0.7878915667533875), ('<unk>', 0.7766424417495728), ('оюзректор', 0.7565228939056396), ('транзит', 0.739479660987854), ('россиястранавозможность', 0.7253782749176025), ('мюнхгаузный', 0.7235239148139954), ('чак', 0.7218247056007385), ('пиран', 0.7178715467453003), ('потерпевший', 0.7080894708633423)]"
полициклический,"[('ароматический', 0.7443470358848572), ('предтеча', 0.7211456894874573), ('храбрый', 0.7159551978111267), ('<unk>', 0.7122101783752441), ('внепарламентский', 0.7051109075546265), ('иодид', 0.701150119304657)]"
пчёлка,"[('мираж', 0.7427312135696411)]"
инвективный,"[('<unk>', 0.7091347575187683)]"
аудиторский,[]
профорганизация,[]
бтмсха,[]
тополёк,[]
англомания,[]
трансгуманизм,[]
полупроходной,[]
сгап,[]
дилинга,[]
лактамный,[]
стамбульский,[]
тонировать,"[('двенашка', 0.7752447128295898)]"
остеосинтез,"[('бедро', 0.7340116500854492)]"
бедро,"[('поднимание', 0.7763795852661133), ('<unk>', 0.7576984167098999), ('остеосинтез', 0.7340116500854492), ('владимир', 0.7243629097938538), ('носорог', 0.7135568857192993), ('чукча', 0.7034093737602234)]"
лицензировать,[]
мысленный,[]
перенесение,[]
текстопорождать,[]
агроколледж,[]
заживлять,[]
конвертируемый,[]
среднеспециальный,[]
разрозненный,[]
металлогидридный,"[('электрод', 0.7377482652664185), ('ионоселективный', 0.7295597195625305)]"
миллиардный,[]
пятидесятилетний,[]
радиожурнал,[]
свалиться,[]
лицемерие,[]
сверхрешётка,[]
писг,[]
колорадский,[]
доплера,[]
отмывка,[]
костеносный,[]
сноска,"[('ворона', 0.7182015776634216)]"
дабы,[]
постимпрессионизм,[]
акустик,[]
изготовлять,[]
скандальный,[]
пенка,"[('<unk>', 0.7576804757118225), ('студвыпускной', 0.7278404235839844), ('минобрнаукироссия', 0.7218661308288574), ('грозд', 0.7215078473091125), ('стюардесса', 0.7142172455787659), ('ворона', 0.7120093703269958), ('россиястранавозможность', 0.7100527286529541), ('джульетта', 0.7086114883422852), ('оюзректор', 0.705862820148468), ('парео', 0.7049910426139832)]"
бородин,[]
тайванский,[]
пещерный,[]
бизон,"[('гусли', 0.7767283320426941), ('<unk>', 0.7708302736282349), ('фламинго', 0.7591202259063721), ('почемучка', 0.7501565217971802), ('ворона', 0.7499768733978271), ('мадонна', 0.7442731857299805), ('заправить', 0.7417807579040527), ('лисица', 0.7406111359596252), ('минобрнаукироссия', 0.7390829920768738), ('чирлидер', 0.7385346293449402)]"
незапланированный,[]
пионерия,[]
энерджайзер,[]
социалка,[]
ночлег,[]
пересадка,[]
гольф,[]
сработаться,[]
омик,[]
кинокомпания,[]
дикарь,[]
обтирать,[]
обрызгать,"[('прохладный', 0.728397786617279)]"
трус,[]
загорать,"[('фарватер', 0.7145723104476929)]"
баллистика,[]
сервелат,[]
юкка,[]
полова,[]
асимптотический,[]
кадмиевый,"[('никель', 0.8253334760665894), ('ротовой', 0.7378500699996948), ('хром', 0.7292214035987854), ('титанат', 0.7038134336471558)]"
зондировать,[]
сеульский,[]
историософия,[]
сейсморазведка,[]
игорный,[]
ершовский,[]
бисг,[]
дефолт,[]
астронавт,[]
неаккредитованный,[]
крепостничество,[]
роговица,"[('плавление', 0.7172674536705017)]"
видообразование,[]
политсовет,[]
фэпо,[]
неокантианство,[]
обет,[]
дарлинг,"[('улица', 0.7197759747505188)]"
хлестаковщина,[]
квебек,[]
двукрылый,"[('перепончатокрылый', 0.7850001454353333), ('<unk>', 0.7610381245613098), ('ялта', 0.742068886756897), ('лантаноид', 0.7276981472969055), ('кенгуру', 0.7191962599754333), ('жесткокрылый', 0.7130243182182312)]"
герострата,"[('<unk>', 0.7668023109436035), ('немножко', 0.7283414602279663), ('гинеколог', 0.7227360606193542), ('бисероплетение', 0.7180196642875671), ('комиксист', 0.7179238796234131), ('опись', 0.7142918705940247), ('даша', 0.7141656279563904), ('удалой', 0.7117952108383179), ('кенгуру', 0.7100474834442139), ('бравый', 0.7048256397247314)]"
мичуринский,[]
интерполяция,"[('ресурсцентр', 0.7087116837501526), ('<unk>', 0.7052043676376343)]"
тилетие,[]
бровь,"[('студвыпускной', 0.7038280963897705)]"
хастло,[]
минифутбол,"[('<unk>', 0.7447917461395264), ('гусли', 0.7046574950218201), ('хлопья', 0.7036851644515991), ('грозд', 0.7031089663505554)]"
стюардесса,"[('<unk>', 0.8447054028511047), ('ниндзя', 0.7802489399909973), ('ресурсцентр', 0.7545540928840637), ('оюзректор', 0.7533041834831238), ('грозд', 0.7468620538711548), ('туляремия', 0.7433441877365112), ('ягода', 0.7432996034622192), ('приклеить', 0.7410287261009216), ('шпион', 0.7397714853286743), ('волшебница', 0.7395046353340149)]"
удалой,"[('<unk>', 0.7760959267616272), ('даша', 0.774182915687561), ('чирлидер', 0.7638607025146484), ('лось', 0.7334624528884888), ('коньяк', 0.7316982746124268), ('кенгуру', 0.7227624654769897), ('туляремия', 0.721162736415863), ('лисица', 0.7200073003768921), ('пуговица', 0.7198189496994019), ('опись', 0.7183323502540588)]"
впп,[]
седмица,[]
мион,[]
урало,"[('викинг', 0.7091330289840698)]"
базарный,[]
комплектоваться,[]
коляда,[]
атто,[]
монодиалог,[]
уна,[]
тогдашний,[]
лихачёвский,"[('лихачевский', 0.7586102485656738), ('фединской', 0.750740647315979), ('кирюшкинский', 0.7110333442687988)]"
согласительный,[]
милонг,"[('мазурка', 0.7484344244003296)]"
монокристальный,"[('дифрактометр', 0.8763437867164612), ('<unk>', 0.7077717185020447)]"
дифрактометр,"[('монокристальный', 0.8763437867164612)]"
люмузин,[]
игумен,[]
ипсилон,[]
медиапоколение,[]
детерминизм,[]
трансфермена,[]
впо,[]
телесюжет,[]
заботливо,[]
биомониторинг,[]
тюбик,[]
кейптаунский,"[('порт', 0.7526122331619263), ('<unk>', 0.7190984487533569), ('ялта', 0.7157295346260071), ('наложить', 0.7054413557052612)]"
